id,year,dest,origin,status
16288,2014,CVH,HTH,Approved
16289,2014,CVH,CPH,Approved
16290,2014,CVH,OLH,Approved
16291,2014,CVH,HTH,Approved
16292,2014,CVH,SYH,Approved
16293,2014,CVH,HTH,Approved
16294,2014,CVH,MVH,Approved
16295,2014,CVH,CPH,Approved
16296,2014,CVH,OLH,Approved
16297,2014,CVH,GJH,Approved
16298,2014,CVH,CPH,Approved
16299,2014,CVH,CPH,Approved
16300,2014,CVH,HTH,Approved
16301,2014,CVH,HTH,Approved
16302,2014,CVH,HTH,Approved
16303,2014,CVH,CPH,Approved
16304,2014,CVH,MOH,Approved
16305,2014,CVH,CPH,Approved
16306,2014,CVH,MOH,Approved
16307,2014,CVH,SOH,Approved
16308,2014,CVH,CPH,Approved
16309,2014,CVH,HTH,Approved
16310,2014,CVH,ELH,Approved
16311,2014,CVH,MVH,Approved
16312,2014,CVH,HTH,Approved
16313,2014,CVH,CPH,Approved
16314,2014,CVH,CPH,Approved
16315,2014,CVH,CPH,Approved
16316,2014,CVH,MVH,Approved
16317,2014,CVH,SUH,Approved
16318,2014,CVH,MOH,Approved
16319,2014,CVH,CPH,Approved
16320,2014,CVH,CPH,Approved
16321,2014,CVH,CPH,Approved
16322,2014,CVH,MVH,Approved
16323,2014,CVH,BVH,Approved
16324,2014,CVH,SYH,Approved
16325,2014,CVH,HTH,Approved
16326,2014,CVH,HTH,Approved
16327,2014,CVH,ORH,Approved
16328,2014,CVH,CPH,Approved
16329,2014,CVH,CPH,Approved
16330,2014,CVH,CPH,Approved
16331,2014,CVH,SYH,Approved
16332,2014,CVH,HTH,Approved
16333,2014,CVH,MOH,Approved
16334,2014,CVH,SOH,Approved
16335,2014,CVH,MOH,Approved
16336,2014,CVH,CPH,Approved
16337,2014,CVH,CPH,Approved
16338,2014,CVH,MOH,Approved
16339,2014,CVH,ORH,Approved
16340,2014,CVH,MOH,Approved
16341,2014,CVH,CPH,Approved
16342,2014,CVH,MOH,Approved
16343,2014,CVH,CPH,Approved
16344,2014,CVH,CPH,Approved
16345,2014,CVH,CPH,Approved
16346,2014,CVH,MOH,Approved
16347,2014,CVH,HTH,Approved
16348,2014,CVH,CPH,Approved
16349,2014,CVH,CPH,Approved
16350,2014,CVH,???,Approved
16351,2014,CVH,MOH,Approved
16352,2014,CVH,CPH,Approved
16353,2014,CVH,CPH,Approved
16354,2014,CVH,CPH,Approved
16355,2014,CVH,CPH,Approved
16356,2014,CVH,HTH,Approved
16357,2014,CVH,CPH,Approved
16358,2014,CVH,SUH,Approved
16359,2014,CVH,ORH,Approved
16360,2014,CVH,MOH,Approved
16361,2014,CVH,CPH,Approved
16362,2014,CVH,CPH,Approved
16363,2014,CVH,CPH,Approved
16364,2014,CVH,MVH,Approved
16365,2014,CVH,HTH,Approved
16366,2014,CVH,MVH,Approved
16367,2014,CVH,CPH,Approved
16368,2014,CVH,MVH,Approved
16369,2014,CVH,CPH,Approved
16370,2014,CVH,CPH,Approved
16371,2014,CVH,CPH,Approved
16372,2014,CVH,SUH,Approved
16373,2014,CVH,SOH,Approved
16374,2014,CVH,CPH,Approved
16375,2014,CVH,CPH,Approved
16376,2014,CVH,SOH,Approved
16377,2014,CVH,GJH,Approved
16378,2014,CVH,CPH,Approved
16379,2014,CVH,HTH,Approved
16380,2014,CVH,CPH,Approved
16381,2014,CVH,ORH,Approved
16382,2014,CVH,HTH,Approved
16383,2014,CVH,CPH,Approved
16384,2014,CVH,ELH,Approved
16385,2014,CVH,HTH,Approved
16386,2014,CVH,CPH,Approved
16387,2014,CVH,CPH,Pending
16388,2014,CVH,HTH,Approved
16389,2014,CVH,CPH,Approved
16390,2014,CVH,SYH,Approved
16391,2014,CVH,HTH,Approved
16392,2014,CVH,HTH,Approved
16393,2014,CVH,CPH,Approved
16394,2014,CVH,MVH,Approved
16395,2014,CVH,CPH,Approved
16396,2014,CVH,MVH,Approved
16397,2014,CVH,SOH,Approved
16398,2014,CVH,HTH,Approved
16399,2014,CVH,MOH,Approved
16400,2014,CVM,CPM,Approved
16401,2014,CVM,CPM,Approved
16402,2014,CVM,CPM,Approved
16403,2014,CVM,CPM,Approved
16404,2014,CVM,MVM,Approved
16405,2014,CVM,CPM,Approved
16406,2014,CVM,CPM,Approved
16407,2014,CVM,CPM,Approved
16408,2014,CVM,SOM,Approved
16409,2014,CVM,SOM,Approved
16410,2014,CVM,SOM,Approved
16411,2014,CVM,MVM,Approved
16412,2014,CVM,NCM,Approved
16413,2014,CVM,HTM,Approved
16414,2014,CVM,CPM,Approved
16415,2014,CVM,CPM,Approved
16416,2014,CVM,CPM,Approved
16417,2014,CVM,CPM,Approved
16418,2014,CVM,MVM,Approved
16419,2014,CVM,CPM,Approved
16420,2014,CVM,HTM,Approved
16421,2014,CVM,CPM,Approved
16422,2014,CVM,CPM,Approved
16423,2014,CVM,CPM,Approved
16424,2014,CVM,NCM,Approved
16425,2014,CVM,CPM,Approved
16426,2014,CVM,ELM,Approved
16427,2014,CVM,CPM,Approved
16428,2014,CVM,CPM,Approved
16429,2014,CVM,CPM,Approved
16430,2014,CVM,MOM,Approved
16431,2014,CVM,CPM,Approved
16432,2014,CVM,CPM,Approved
16433,2014,CVM,CPM,Approved
16434,2014,CVM,MVM,Approved
16435,2014,CVM,CPM,Approved
16436,2014,CVM,CPM,Approved
16437,2014,CVM,CPM,Approved
16438,2014,CVM,BVM,Approved
16439,2014,CVM,CPM,Approved
16440,2014,CVM,CPM,Approved
16441,2014,CVM,CPM,Approved
16442,2014,CVM,CPM,Approved
16443,2014,CVM,CPM,Approved
16444,2014,CVM,BVM,Approved
16445,2014,CVM,CPM,Approved
16446,2014,CVM,SOM,Approved
16447,2014,CVM,HTM,Approved
16448,2014,CVM,CPM,Approved
16449,2014,CVM,CPM,Approved
16450,2014,CVM,CPM,Approved
16451,2014,CVM,CPM,Approved
16452,2014,CVM,HTM,Approved
16453,2014,CVM,HTM,Approved
16454,2014,CVM,MVM,Approved
16455,2014,CVM,CPM,Approved
16456,2014,CVM,CPM,Approved
16457,2014,CVM,MVM,Approved
16458,2014,CVM,CPM,Approved
16459,2014,CVM,CPM,Approved
16460,2014,CVM,RDM,Approved
16461,2014,CVM,CPM,Approved
16462,2014,CVM,CPM,Approved
16463,2014,CVM,CPM,Approved
16464,2014,CVM,CPM,Approved
16465,2014,CVM,SOM,Approved
16466,2014,ELH,HTH,Approved
16467,2014,ELH,GJH,Approved
16468,2014,ELH,CPH,Approved
16469,2014,ELH,OLH,Approved
16470,2014,ELH,OLH,Approved
16471,2014,ELH,OLH,Approved
16472,2014,ELH,OLH,Approved
16473,2014,ELH,ORH,Approved
16474,2014,ELH,ORH,Approved
16475,2014,ELH,ORH,Approved
16476,2014,ELH,BVH,Approved
16477,2014,ELH,SYH,Approved
16478,2014,ELH,ORH,Approved
16479,2014,ELH,OLH,Approved
16480,2014,ELH,OLH,Approved
16481,2014,ELH,ORH,Approved
16482,2014,ELH,OLH,Approved
16483,2014,ELH,ORH,Approved
16484,2014,ELH,OLH,Approved
16485,2014,ELH,ORH,Approved
16486,2014,ELH,OLH,Approved
16487,2014,ELH,OLH,Approved
16488,2014,ELH,OLH,Approved
16489,2014,ELH,SUH,Approved
16490,2014,ELH,MOH,Approved
16491,2014,ELH,BVH,Approved
16492,2014,ELH,SUH,Approved
16493,2014,ELH,OLH,Approved
16494,2014,ELH,OLH,Approved
16495,2014,ELH,OLH,Approved
16496,2014,ELH,BVH,Approved
16497,2014,ELH,OLH,Approved
16498,2014,ELH,BVH,Denied
16499,2014,ELH,OLH,Approved
16500,2014,ELH,MOH,Denied
16501,2014,ELH,CVH,Approved
16502,2014,ELH,OLH,Approved
16503,2014,ELH,OLH,Denied
16504,2014,ELH,ORH,Denied
16505,2014,ELH,OLH,Approved
16506,2014,ELH,OLH,Approved
16507,2014,ELH,MOH,Approved
16508,2014,ELH,BVH,Approved
16509,2014,ELH,ORH,Approved
16510,2014,ELH,BVH,Approved
16511,2014,ELH,ORH,Approved
16512,2014,ELH,ORH,Approved
16513,2014,ELH,HTH,Approved
16514,2014,ELH,CPH,Denied
16515,2014,ELH,CPH,Approved
16516,2014,ELH,BVH,Approved
16517,2014,ELH,OLH,Approved
16518,2014,ELH,OLH,Approved
16519,2014,ELH,OLH,Approved
16520,2014,ELH,MOH,Approved
16521,2014,ELH,BVH,Approved
16522,2014,ELH,OLH,Approved
16523,2014,ELH,CVH,Approved
16524,2014,ELH,OLH,Approved
16525,2014,ELH,OLH,Approved
16526,2014,ELH,ORH,Approved
16527,2014,ELH,MOH,Approved
16528,2014,ELH,SYH,Approved
16529,2014,ELH,OLH,Approved
16530,2014,ELH,MOH,Approved
16531,2014,ELH,HTH,Approved
16532,2014,ELH,CVH,Approved
16533,2014,ELH,ORH,Approved
16534,2014,ELH,BVH,Approved
16535,2014,ELH,OLH,Approved
16536,2014,ELH,SYH,Approved
16537,2014,ELH,OLH,Approved
16538,2014,ELH,OLH,Approved
16539,2014,ELH,ORH,Denied
16540,2014,ELH,CPH,Approved
16541,2014,ELH,BVH,Approved
16542,2014,ELH,SOH,Denied
16543,2014,ELH,OLH,Approved
16544,2014,ELH,BVH,Approved
16545,2014,ELH,CPH,Approved
16546,2014,ELH,BVH,Approved
16547,2014,ELH,OLH,Approved
16548,2014,ELH,OLH,Approved
16549,2014,ELH,BVH,Approved
16550,2014,ELH,CPH,Approved
16551,2014,ELH,CVH,Approved
16552,2014,ELH,ORH,Approved
16553,2014,ELH,ORH,Approved
16554,2014,ELH,ORH,Denied
16555,2014,ELH,BVH,Approved
16556,2014,ELH,OLH,Approved
16557,2014,ELH,OLH,Approved
16558,2014,ELH,SOH,Approved
16559,2014,ELH,OLH,Approved
16560,2014,ELH,ORH,Approved
16561,2014,ELH,ORH,Approved
16562,2014,ELH,CPH,Approved
16563,2014,ELH,ORH,Approved
16564,2014,ELH,BVH,Approved
16565,2014,ELH,CPH,Approved
16566,2014,ELH,HTH,Approved
16567,2014,ELH,ORH,Approved
16568,2014,ELH,OLH,Approved
16569,2014,ELH,OLH,Approved
16570,2014,ELH,BVH,Approved
16571,2014,ELH,OLH,Approved
16572,2014,ELH,MVH,Approved
16573,2014,ELH,BVH,Approved
16574,2014,ELH,OLH,Approved
16575,2014,ELH,ORH,Approved
16576,2014,ELH,CPH,Approved
16577,2014,ELH,OLH,Approved
16578,2014,ELH,ORH,Approved
16579,2014,ELH,CVH,Approved
16580,2014,ELH,OLH,Approved
16581,2014,ELH,ORH,Approved
16582,2014,ELH,OLH,Approved
16583,2014,ELH,OLH,Approved
16584,2014,ELH,ORH,Approved
16585,2014,ELH,MOH,Denied
16586,2014,ELH,ORH,Approved
16587,2014,ELH,OLH,Approved
16588,2014,ELH,OLH,Approved
16589,2014,ELH,OLH,Approved
16590,2014,ELH,MVH,Approved
16591,2014,ELH,SOH,Approved
16592,2014,ELH,ORH,Approved
16593,2014,ELH,HTH,Approved
16594,2014,ELH,OLH,Approved
16595,2014,ELH,OLH,Approved
16596,2014,ELH,OLH,Approved
16597,2014,ELH,SYH,Denied
16598,2014,ELH,OLH,Approved
16599,2014,ELH,ORH,Denied
16600,2014,ELH,ORH,Approved
16601,2014,ELH,ORH,Denied
16602,2014,ELH,OLH,Approved
16603,2014,ELH,ORH,Approved
16604,2014,ELM,RDM,Approved
16605,2014,ELM,RDM,Approved
16606,2014,ELM,HTM,Approved
16607,2014,ELM,CVM,Approved
16608,2014,ELM,BVM,Approved
16609,2014,ELM,CPM,Approved
16610,2014,ELM,CPM,Approved
16611,2014,ELM,RDM,Approved
16612,2014,ELM,BVM,Approved
16613,2014,ELM,CPM,Approved
16614,2014,ELM,CPM,Approved
16615,2014,ELM,CPM,Approved
16616,2014,ELM,BVM,Denied
16617,2014,ELM,RDM,Denied
16618,2014,ELM,BVM,Approved
16619,2014,ELM,RDM,Approved
16620,2014,ELM,RDM,Approved
16621,2014,ELM,MOM,Approved
16622,2014,ELM,RDM,Approved
16623,2014,ELM,RDM,Approved
16624,2014,ELM,RDM,Approved
16625,2014,ELM,RDM,Approved
16626,2014,ELM,RDM,Approved
16627,2014,ELM,MOM,Approved
16628,2014,ELM,BVM,Approved
16629,2014,ELM,BVM,Approved
16630,2014,ELM,GJH,Approved
16631,2014,ELM,RDM,Approved
16632,2014,ELM,RDM,Approved
16633,2014,ELM,BVM,Approved
16634,2014,ELM,CPM,Approved
16635,2014,ELM,BVM,Approved
16636,2014,ELM,RDM,Approved
16637,2014,ELM,CPM,Approved
16638,2014,ELM,RDM,Approved
16639,2014,ELM,RDM,Approved
16640,2014,ELM,RDM,Approved
16641,2014,ELM,BVM,Approved
16642,2014,ELM,BVM,Approved
16643,2014,ELM,RDM,Approved
16644,2014,ELM,RDM,Approved
16645,2014,ELM,BVM,Approved
16646,2014,ELM,BVM,Approved
16647,2014,ELM,BVM,Approved
16648,2014,ELM,BVM,Approved
16649,2014,ELM,MOM,Approved
16650,2014,ELM,RDM,Approved
16651,2014,ELM,CPM,Approved
16652,2014,ELM,BVM,Approved
16653,2014,ELM,RDM,Approved
16654,2014,ELM,BVM,Approved
16655,2014,ELM,HTM,Approved
16656,2014,ELM,CVM,Approved
16657,2014,ELM,BVM,Approved
16658,2014,ELM,BVM,Approved
16659,2014,ELM,SOM,Denied
16660,2014,ELM,HTM,Approved
16661,2014,ELM,CPM,Approved
16662,2014,ELM,BVM,Denied
16663,2014,ELM,CVM,Approved
16664,2014,ELM,HTM,Approved
16665,2014,ELM,BVM,Approved
16666,2014,ELM,BVM,Approved
16667,2014,ELM,RDM,Approved
16668,2014,ELM,CPM,Approved
16669,2014,ELM,RDM,Approved
16670,2014,ELM,MOM,Denied
16671,2014,ELM,RDM,Approved
16672,2014,ELM,RDM,Approved
16673,2014,ELM,RDM,Approved
16674,2014,ELM,RDM,Approved
16675,2014,ELM,RDM,Approved
16676,2014,ELM,HTM,Approved
16677,2014,GJH,CVM,Approved
16678,2014,GJH,NCM,Approved
16679,2014,GJH,NCM,Approved
16680,2014,GJH,CVM,Approved
16681,2014,GJH,CVM,Approved
16682,2014,GJH,NCM,Approved
16683,2014,GJH,NCM,Approved
16684,2014,GJH,CPM,Approved
16685,2014,GJH,NCM,Approved
16686,2014,GJH,NCM,Approved
16687,2014,GJH,CVM,Approved
16688,2014,GJH,NCM,Approved
16689,2014,GJH,HTM,Approved
16690,2014,GJH,NCM,Approved
16691,2014,GJH,NCM,Approved
16692,2014,GJH,RDM,Approved
16693,2014,GJH,NCM,Approved
16694,2014,GJH,BVM,Approved
16695,2014,GJH,NCM,Approved
16696,2014,GJH,CVM,Approved
16697,2014,GJH,NCM,Pending
16698,2014,GJH,NCM,Approved
16699,2014,GJH,NCM,Approved
16700,2014,HTH,CVH,Approved
16701,2014,HTH,SYH,Approved
16702,2014,HTH,BVH,Approved
16703,2014,HTH,CVH,Approved
16704,2014,HTH,CPH,Approved
16705,2014,HTH,CVH,Approved
16706,2014,HTH,SUH,Approved
16707,2014,HTH,CVH,Approved
16708,2014,HTH,ORH,Approved
16709,2014,HTH,CVH,Approved
16710,2014,HTH,CVH,Approved
16711,2014,HTH,CVH,Approved
16712,2014,HTH,CPH,Approved
16713,2014,HTH,CPH,Approved
16714,2014,HTH,CPH,Approved
16715,2014,HTH,CPH,Approved
16716,2014,HTH,ORH,Approved
16717,2014,HTH,CPH,Approved
16718,2014,HTH,CPH,Approved
16719,2014,HTH,CPH,Approved
16720,2014,HTH,CPH,Approved
16721,2014,HTH,SUH,Approved
16722,2014,HTH,BVH,Approved
16723,2014,HTH,CPH,Approved
16724,2014,HTH,CPH,Approved
16725,2014,HTH,CPH,Approved
16726,2014,HTH,CVH,Approved
16727,2014,HTH,CPH,Approved
16728,2014,HTH,CVH,Approved
16729,2014,HTH,ORH,Approved
16730,2014,HTH,ORH,Approved
16731,2014,HTH,ORH,Approved
16732,2014,HTH,MOH,Approved
16733,2014,HTH,CVH,Approved
16734,2014,HTH,CPH,Approved
16735,2014,HTH,CPH,Approved
16736,2014,HTH,CPH,Approved
16737,2014,HTH,CPH,Approved
16738,2014,HTH,SUH,Approved
16739,2014,HTH,CVH,Approved
16740,2014,HTH,CPH,Pending
16741,2014,HTH,CPH,Approved
16742,2014,HTH,BVH,Approved
16743,2014,HTH,CVH,Approved
16744,2014,HTH,CVH,Approved
16745,2014,HTH,CVH,Approved
16746,2014,HTH,CPH,Approved
16747,2014,HTH,CVH,Approved
16748,2014,HTH,CVH,Approved
16749,2014,HTH,CPH,Approved
16750,2014,HTH,CVH,Approved
16751,2014,HTH,CVH,Approved
16752,2014,HTH,SOH,Approved
16753,2014,HTH,CVH,Approved
16754,2014,HTH,ORH,Approved
16755,2014,HTH,CVH,Approved
16756,2014,HTH,CVH,Approved
16757,2014,HTH,CVH,Approved
16758,2014,HTH,CVH,Approved
16759,2014,HTH,CPH,Approved
16760,2014,HTH,SOH,Approved
16761,2014,HTH,CVH,Approved
16762,2014,HTH,CPH,Approved
16763,2014,HTH,ORH,Approved
16764,2014,HTH,CPH,Approved
16765,2014,HTH,ORH,Approved
16766,2014,HTH,ORH,Approved
16767,2014,HTH,CPH,Approved
16768,2014,HTH,CVH,Approved
16769,2014,HTH,CPH,Approved
16770,2014,HTH,CPH,Approved
16771,2014,HTH,SUH,Approved
16772,2014,HTH,CVH,Approved
16773,2014,HTH,CVH,Approved
16774,2014,HTH,BVH,Approved
16775,2014,HTH,CPH,Approved
16776,2014,HTH,CPH,Approved
16777,2014,HTH,CVH,Approved
16778,2014,HTH,MOH,Approved
16779,2014,HTH,CVH,Approved
16780,2014,HTH,CVH,Approved
16781,2014,HTH,CPH,Approved
16782,2014,HTH,SOH,Approved
16783,2014,HTH,CVH,Approved
16784,2014,HTH,ORH,Approved
16785,2014,HTH,ORH,Approved
16786,2014,HTH,CVH,Approved
16787,2014,HTH,CVH,Approved
16788,2014,HTH,CPH,Approved
16789,2014,HTH,CVH,Approved
16790,2014,HTH,CPH,Approved
16791,2014,HTH,SYH,Approved
16792,2014,HTH,CPH,Approved
16793,2014,HTH,CPH,Approved
16794,2014,HTH,CPH,Approved
16795,2014,HTH,CPH,Approved
16796,2014,HTH,BVH,Approved
16797,2014,HTH,CVH,Approved
16798,2014,HTH,CPH,Approved
16799,2014,HTH,ORH,Approved
16800,2014,HTH,SUH,Approved
16801,2014,HTH,ORH,Approved
16802,2014,HTH,CVH,Approved
16803,2014,HTH,CVH,Approved
16804,2014,HTH,ORH,Approved
16805,2014,HTH,CPH,Approved
16806,2014,HTH,CPH,Approved
16807,2014,HTH,CPH,Approved
16808,2014,HTH,CVH,Approved
16809,2014,HTH,ORH,Approved
16810,2014,HTH,CPH,Approved
16811,2014,HTH,CVH,Approved
16812,2014,HTH,SYH,Approved
16813,2014,HTH,SOH,Approved
16814,2014,HTH,CVH,Approved
16815,2014,HTH,CPH,Approved
16816,2014,HTH,CVH,Approved
16817,2014,HTH,CPH,Approved
16818,2014,HTH,MOH,Approved
16819,2014,HTH,MOH,Approved
16820,2014,HTH,CPH,Approved
16821,2014,HTH,MOH,Approved
16822,2014,HTH,CPH,Approved
16823,2014,HTH,CPH,Approved
16824,2014,HTH,MOH,Approved
16825,2014,HTH,CVH,Approved
16826,2014,HTH,CVH,Approved
16827,2014,HTH,CPH,Approved
16828,2014,HTH,CPH,Approved
16829,2014,HTH,ORH,Approved
16830,2014,HTH,CVH,Approved
16831,2014,HTH,BVH,Approved
16832,2014,HTH,MVH,Approved
16833,2014,HTH,ORH,Approved
16834,2014,HTH,CVH,Approved
16835,2014,HTH,MVH,Approved
16836,2014,HTH,ORH,Approved
16837,2014,HTH,CVH,Approved
16838,2014,HTH,SUH,Approved
16839,2014,HTH,SYH,Approved
16840,2014,HTH,CPH,Approved
16841,2014,HTH,ORH,Approved
16842,2014,HTH,ORH,Approved
16843,2014,HTH,CPH,Approved
16844,2014,HTH,ORH,Approved
16845,2014,HTH,ORH,Approved
16846,2014,HTH,ORH,Approved
16847,2014,HTH,CPH,Approved
16848,2014,HTH,CVH,Approved
16849,2014,HTH,CVH,Approved
16850,2014,HTH,MVH,Approved
16851,2014,HTH,MVH,Approved
16852,2014,HTH,ORH,Approved
16853,2014,HTH,CVH,Approved
16854,2014,HTH,MOH,Approved
16855,2014,HTH,CVH,Approved
16856,2014,HTH,ORH,Approved
16857,2014,HTH,MVH,Approved
16858,2014,HTH,ORH,Approved
16859,2014,HTH,CVH,Approved
16860,2014,HTH,CPH,Approved
16861,2014,HTH,CVH,Approved
16862,2014,HTH,CVH,Approved
16863,2014,HTH,CPH,Approved
16864,2014,HTH,CVH,Approved
16865,2014,HTH,SYH,Approved
16866,2014,HTH,CPH,Approved
16867,2014,HTH,CVH,Approved
16868,2014,HTH,CVH,Approved
16869,2014,HTH,CPH,Approved
16870,2014,HTH,CVH,Approved
16871,2014,HTH,MOH,Approved
16872,2014,HTH,CVH,Approved
16873,2014,HTH,SYH,Approved
16874,2014,HTH,CPH,Approved
16875,2014,HTH,CPH,Approved
16876,2014,HTH,CVH,Approved
16877,2014,HTH,ORH,Approved
16878,2014,HTH,ORH,Approved
16879,2014,HTH,CVH,Approved
16880,2014,HTH,BVH,Approved
16881,2014,HTH,CVH,Approved
16882,2014,HTH,ORH,Approved
16883,2014,HTH,CPH,Approved
16884,2014,HTM,CPM,Approved
16885,2014,HTM,CVM,Approved
16886,2014,HTM,CPM,Approved
16887,2014,HTM,CPM,Approved
16888,2014,HTM,SOM,Approved
16889,2014,HTM,NCM,Approved
16890,2014,HTM,CPM,Approved
16891,2014,HTM,CPM,Approved
16892,2014,HTM,MVM,Approved
16893,2014,HTM,CVM,Approved
16894,2014,HTM,CVM,Approved
16895,2014,HTM,SOM,Approved
16896,2014,HTM,CPM,Approved
16897,2014,HTM,CPM,Approved
16898,2014,HTM,CPM,Approved
16899,2014,HTM,CVM,Approved
16900,2014,HTM,CPM,Approved
16901,2014,HTM,CVM,Approved
16902,2014,HTM,CVM,Approved
16903,2014,HTM,CPM,Approved
16904,2014,HTM,CPM,Approved
16905,2014,HTM,CPM,Approved
16906,2014,HTM,CPM,Approved
16907,2014,HTM,MVM,Approved
16908,2014,HTM,CPM,Approved
16909,2014,HTM,CPM,Approved
16910,2014,HTM,RDM,Approved
16911,2014,HTM,BVM,Approved
16912,2014,HTM,MOM,Approved
16913,2014,HTM,CVM,Approved
16914,2014,HTM,CVM,Approved
16915,2014,HTM,MOM,Approved
16916,2014,HTM,CPM,Approved
16917,2014,HTM,CPM,Approved
16918,2014,HTM,CPM,Approved
16919,2014,HTM,CPM,Approved
16920,2014,HTM,CPM,Approved
16921,2014,HTM,CVM,Approved
16922,2014,HTM,CPM,Approved
16923,2014,HTM,CPM,Approved
16924,2014,HTM,CPM,Approved
16925,2014,HTM,CPM,Approved
16926,2014,HTM,CVM,Approved
16927,2014,HTM,CPM,Approved
16928,2014,HTM,CPM,Approved
16929,2014,HTM,CPM,Approved
16930,2014,HTM,CPM,Approved
16931,2014,HTM,MOM,Approved
16932,2014,HTM,CPM,Approved
16933,2014,HTM,CVM,Approved
16934,2014,HTM,BVM,Approved
16935,2014,HTM,CPM,Approved
16936,2014,HTM,CVM,Approved
16937,2014,HTM,CPM,Approved
16938,2014,HTM,CPM,Approved
16939,2014,HTM,CVM,Approved
16940,2014,HTM,CVM,Approved
16941,2014,HTM,CPM,Approved
16942,2014,HTM,CVM,Approved
16943,2014,HTM,CPM,Approved
16944,2014,HTM,BVM,Approved
16945,2014,HTM,MOM,Approved
16946,2014,HTM,CVM,Approved
16947,2014,HTM,CPM,Approved
16948,2014,HTM,CPM,Approved
16949,2014,HTM,CPM,Approved
16950,2014,HTM,CPM,Approved
16951,2014,HTM,GJH,Approved
16952,2014,HTM,CVM,Approved
16953,2014,HTM,CPM,Approved
16954,2014,HTM,MOM,Approved
16955,2014,HTM,MVM,Approved
16956,2014,HTM,CPM,Approved
16957,2014,HTM,CVM,Approved
16958,2014,HTM,CPM,Approved
16959,2014,HTM,CPM,Approved
16960,2014,HTM,BVM,Approved
16961,2014,HTM,CVM,Approved
16962,2014,HTM,SOM,Approved
16963,2014,HTM,MVM,Approved
16964,2014,HTM,CPM,Approved
16965,2014,HTM,CPM,Approved
16966,2014,HTM,CVM,Approved
16967,2014,HTM,CPM,Approved
16968,2014,HTM,CPM,Approved
16969,2014,HTM,CPM,Approved
16970,2014,HTM,CVM,Approved
16971,2014,HTM,MOM,Approved
16972,2014,HTM,CPM,Approved
16973,2014,HTM,CPM,Approved
16974,2014,HTM,CPM,Approved
16975,2014,HTM,CPM,Approved
16976,2014,HTM,ELM,Approved
16977,2014,HTM,CVM,Approved
16978,2014,HTM,CPM,Approved
16979,2014,HTM,CPM,Approved
16980,2014,HTM,CVM,Approved
16981,2014,HTM,SOM,Approved
16982,2014,HTM,CPM,Approved
16983,2014,HTM,CPM,Approved
16984,2014,HTM,CPM,Approved
16985,2014,HTM,CVM,Approved
16986,2014,HTM,CPM,Approved
16987,2014,HTM,CPM,Approved
16988,2014,HTM,CVM,Approved
16989,2014,HTM,CPM,Approved
16990,2014,HTM,CPM,Approved
16991,2014,HTM,CVM,Approved
16992,2014,HTM,CPM,Approved
16993,2014,HTM,CPM,Approved
16994,2014,HTM,CPM,Approved
16995,2014,HTM,CPM,Approved
16996,2014,HTM,CVM,Approved
16997,2014,HTM,CPM,Approved
16998,2014,HTM,CVM,Approved
16999,2014,HTM,GJH,Approved
17000,2014,HTM,CPM,Approved
17001,2014,HTM,CPM,Approved
17002,2014,HTM,CPM,Approved
17003,2014,HTM,CPM,Approved
17004,2014,HTM,MVM,Approved
17005,2014,HTM,CPM,Approved
17006,2014,HTM,CPM,Approved
17007,2014,HTM,CPM,Approved
17008,2014,HTM,CPM,Approved
17009,2014,HTM,CPM,Approved
17010,2014,HTM,CPM,Approved
17011,2014,HTM,CPM,Approved
17012,2014,HTM,CVM,Approved
17013,2014,HTM,CVM,Approved
17014,2014,HTM,CPM,Approved
17015,2014,HTM,CPM,Approved
17016,2014,HTM,MVM,Approved
17017,2014,HTM,CVM,Approved
17018,2014,HTM,CPM,Approved
17019,2014,HTM,CVM,Approved
17020,2014,HTM,CVM,Approved
17021,2014,HTM,CPM,Approved
17022,2014,HTM,CPM,Approved
17023,2014,HTM,CPM,Approved
17024,2014,HTM,CPM,Approved
17025,2014,HTM,CPM,Approved
17026,2014,HTM,CPM,Approved
17027,2014,HTM,MOM,Approved
17028,2014,HTM,MOM,Approved
17029,2014,HTM,MOM,Approved
17030,2014,HTM,CVM,Approved
17031,2014,HTM,CPM,Approved
17032,2014,HTM,GJH,Approved
17033,2014,HTM,NCM,Approved
17034,2014,HTM,CPM,Approved
17035,2014,HTM,CVM,Approved
17036,2014,HTM,CPM,Approved
17037,2014,HTM,MOM,Approved
17038,2014,HTM,CPM,Approved
17039,2014,HTM,NCM,Approved
17040,2014,HTM,SOM,Approved
17041,2014,HTM,CPM,Approved
17042,2014,HTM,CPM,Approved
17043,2014,HTM,CVM,Approved
17044,2014,HTM,CVM,Approved
17045,2014,HTM,CPM,Approved
17046,2014,HTM,CPM,Approved
17047,2014,HTM,CPM,Approved
17048,2014,HTM,CPM,Approved
17049,2014,HTM,CPM,Approved
17050,2014,HTM,CPM,Approved
17051,2014,HTM,NCM,Approved
17052,2014,HTM,CPM,Approved
17053,2014,HTM,CPM,Approved
17054,2014,HTM,CPM,Approved
17055,2014,HTM,MOM,Approved
17056,2014,HTM,CVM,Approved
17057,2014,HTM,CVM,Approved
17058,2014,HTM,CPM,Approved
17059,2014,HTM,CPM,Approved
17060,2014,HTM,CPM,Approved
17061,2014,HTM,CVM,Approved
17062,2014,HTM,MOM,Approved
17063,2014,HTM,CPM,Approved
17064,2014,HTM,CPM,Approved
